0.5515607,89.07,-53.07,-69.18,-52.65,108.49,-184.84
0.6793007,89.07,-53.07,-69.18,-52.65,108.49,-184.84
0.7639946,89.07,-53.07,-69.18,-52.65,108.49,-184.84
0.8845367,89.07,-53.07,-69.18,-52.65,108.49,-184.84
0.9692622,89.07,-53.07,-69.18,-52.65,108.49,-184.84
1.084879,89.07,-53.07,-69.18,-52.65,108.49,-184.84
1.222447,89.07,-53.07,-69.18,-52.65,108.49,-184.84
1.292236,89.07,-53.07,-69.18,-52.65,108.49,-184.84
1.39239,89.07,-53.07,-69.18,-52.65,108.49,-184.84
1.50911,89.07,-53.07,-69.18,-52.65,108.49,-184.84
1.603294,89.07,-53.07,-69.18,-52.65,108.49,-184.84
1.721425,89.07,-53.07,-69.18,-52.65,108.49,-184.84
1.798085,89.07,-53.07,-69.18,-52.65,108.49,-184.84
1.901711,89.07,-53.07,-69.18,-52.65,108.49,-184.84
2.016587,89.07,-53.07,-69.18,-52.65,108.49,-184.84
2.112617,89.07,-53.07,-69.18,-52.65,108.49,-184.84
2.229867,89.07,-53.07,-69.18,-52.65,108.49,-184.84
2.540728,89.07,-53.07,-69.18,-52.65,108.49,-184.84
2.540728,89.07,-53.07,-69.18,-52.65,108.49,-184.84
2.540728,89.07,-53.07,-69.18,-52.65,108.49,-184.84
2.655391,89.07,-53.07,-69.18,-52.65,108.49,-184.84
2.764725,89.07,-53.07,-69.18,-52.65,108.49,-184.84
2.84958,89.07,-53.07,-69.18,-52.65,108.49,-184.84
2.95507,89.07,-53.07,-69.18,-52.65,108.49,-184.84
3.066133,89.07,-53.07,-69.18,-52.65,108.49,-184.84
3.173537,89.07,-53.07,-69.18,-52.65,108.49,-184.84
3.271774,89.07,-53.07,-69.18,-52.65,108.49,-184.84
3.373117,89.07,-53.07,-69.18,-52.65,108.49,-184.84
3.481643,89.07,-53.07,-69.18,-52.65,108.49,-184.84
3.595444,89.07,-53.07,-69.18,-52.65,108.49,-184.84
3.689816,89.07,-53.07,-69.18,-52.65,108.49,-184.84
3.802042,89.07,-53.07,-69.18,-52.65,108.49,-184.84
3.917903,89.07,-53.07,-69.18,-52.65,108.49,-184.84
4.001883,89.07,-53.07,-69.18,-52.65,108.49,-184.84
4.12487,89.07,-53.07,-69.18,-52.65,108.49,-184.84
4.220211,89.07,-53.07,-69.18,-52.65,108.49,-184.84
4.323505,89.07,-53.07,-69.18,-52.65,108.49,-184.84
4.422822,89.07,-53.07,-69.18,-52.65,108.49,-184.84
4.531206,89.07,-53.07,-69.18,-52.65,108.49,-184.84
